INDICATOR;PANEL;PANEL_NUM;UNIT;UNIT_NUM;STUB_NAME;STUB_NAME_NUM;STUB_LABEL;STUB_LABEL_NUM;YEAR;YEAR_NUM;AGE;AGE_NUM;ESTIMATE;SE;FLAG
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2004;8;25-34 years;1.312;14.7;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2005;9;25-34 years;1.312;15.1;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2006;10;25-34 years;1.312;15.5;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2007;11;25-34 years;1.312;16.7;0.8;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2008;12;25-34 years;1.312;20.1;0.9;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2009;13;25-34 years;1.312;19.9;0.8;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2010;14;25-34 years;1.312;18.3;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2011;15;25-34 years;1.312;18.5;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2012;16;25-34 years;1.312;17.4;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2013;17;25-34 years;1.312;16.0;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2014;18;25-34 years;1.312;14.2;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2015;19;25-34 years;1.312;12.4;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2016;20;25-34 years;1.312;11.3;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2017;21;25-34 years;1.312;12.8;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;25-34 years;1.312;2018;22;25-34 years;1.312;13.8;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;1997;1;35-44 years;1.313;11.2;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;1998;2;35-44 years;1.313;8.8;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;1999;3;35-44 years;1.313;9.2;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2000;4;35-44 years;1.313;10.1;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2001;5;35-44 years;1.313;10.4;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2002;6;35-44 years;1.313;10.7;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2003;7;35-44 years;1.313;11.8;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2004;8;35-44 years;1.313;14.1;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2005;9;35-44 years;1.313;13.3;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2006;10;35-44 years;1.313;13.2;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2007;11;35-44 years;1.313;12.6;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2008;12;35-44 years;1.313;15.5;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2009;13;35-44 years;1.313;17.7;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2010;14;35-44 years;1.313;17.8;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2011;15;35-44 years;1.313;17.3;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2012;16;35-44 years;1.313;15.1;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2013;17;35-44 years;1.313;14.3;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2014;18;35-44 years;1.313;12.3;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2015;19;35-44 years;1.313;12.4;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2016;20;35-44 years;1.313;10.6;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2017;21;35-44 years;1.313;11.0;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;35-44 years;1.313;2018;22;35-44 years;1.313;12.5;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;1997;1;19-25 years;1.32;13.1;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;1998;2;19-25 years;1.32;10.8;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;1999;3;19-25 years;1.32;12.2;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;2000;4;19-25 years;1.32;12.3;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;2001;5;19-25 years;1.32;12.8;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;2002;6;19-25 years;1.32;12.9;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;2003;7;19-25 years;1.32;12.8;0.7;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;2004;8;19-25 years;1.32;16.2;0.8;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;2005;9;19-25 years;1.32;14.8;0.8;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;2006;10;19-25 years;1.32;15.8;0.8;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;2007;11;19-25 years;1.32;15.0;0.9;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;2008;12;19-25 years;1.32;15.5;0.9;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;2009;13;19-25 years;1.32;18.7;1.0;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;2010;14;19-25 years;1.32;18.9;0.9;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed dental care due to cost;3;Percent, crude;1;Age;1;19-25 years;1.32;2011;15;19-25 years;1.32;14.7;0.8;
